Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,39,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,24,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,38,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,100,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,19,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,32,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,19,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,20,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,21,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,78,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,43,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,24,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,19,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,21,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,82,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,45,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,34,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,97,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,24,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,28,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,14,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,19,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,27,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,32,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,19,0.3,0.05,30000
Constant E,Cliff,59,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,26,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,25,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,64,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,19,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,23,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,27,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,31,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,23,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,21,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,100,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,76,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,30,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,14,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,41,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,21,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,32,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,19,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,22,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,100,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,30,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,23,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,18,0.3,0.05,30000
Constant E,Cliff,19,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,35,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,15,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,13,0.3,0.05,30000
Constant E,Cliff,17,0.3,0.05,30000
Constant E,Cliff,11,0.3,0.05,30000
